,Id,Province_State,Country_Region,Date,ConfirmedCases,Fatalities
554,563,,Angola,2020-05-07,36.0,2.0
555,564,,Angola,2020-05-08,43.0,2.0
556,565,,Angola,2020-05-09,43.0,2.0
557,566,,Angola,2020-05-10,45.0,2.0
558,567,,Angola,2020-05-11,45.0,2.0
559,568,,Angola,2020-05-12,45.0,2.0
560,571,,Antigua and Barbuda,2020-01-22,0.0,0.0
561,572,,Antigua and Barbuda,2020-01-23,0.0,0.0
562,573,,Antigua and Barbuda,2020-01-24,0.0,0.0
563,574,,Antigua and Barbuda,2020-01-25,0.0,0.0
564,575,,Antigua and Barbuda,2020-01-26,0.0,0.0
565,576,,Antigua and Barbuda,2020-01-27,0.0,0.0
566,577,,Antigua and Barbuda,2020-01-28,0.0,0.0
567,578,,Antigua and Barbuda,2020-01-29,0.0,0.0
568,579,,Antigua and Barbuda,2020-01-30,0.0,0.0
569,580,,Antigua and Barbuda,2020-01-31,0.0,0.0
570,581,,Antigua and Barbuda,2020-02-01,0.0,0.0
571,582,,Antigua and Barbuda,2020-02-02,0.0,0.0
572,583,,Antigua and Barbuda,2020-02-03,0.0,0.0
573,584,,Antigua and Barbuda,2020-02-04,0.0,0.0
574,585,,Antigua and Barbuda,2020-02-05,0.0,0.0
575,586,,Antigua and Barbuda,2020-02-06,0.0,0.0
576,587,,Antigua and Barbuda,2020-02-07,0.0,0.0
577,588,,Antigua and Barbuda,2020-02-08,0.0,0.0
578,589,,Antigua and Barbuda,2020-02-09,0.0,0.0
579,590,,Antigua and Barbuda,2020-02-10,0.0,0.0
580,591,,Antigua and Barbuda,2020-02-11,0.0,0.0
581,592,,Antigua and Barbuda,2020-02-12,0.0,0.0
582,593,,Antigua and Barbuda,2020-02-13,0.0,0.0
583,594,,Antigua and Barbuda,2020-02-14,0.0,0.0
584,595,,Antigua and Barbuda,2020-02-15,0.0,0.0
585,596,,Antigua and Barbuda,2020-02-16,0.0,0.0
586,597,,Antigua and Barbuda,2020-02-17,0.0,0.0
587,598,,Antigua and Barbuda,2020-02-18,0.0,0.0
588,599,,Antigua and Barbuda,2020-02-19,0.0,0.0
589,600,,Antigua and Barbuda,2020-02-20,0.0,0.0
590,601,,Antigua and Barbuda,2020-02-21,0.0,0.0
591,602,,Antigua and Barbuda,2020-02-22,0.0,0.0
592,603,,Antigua and Barbuda,2020-02-23,0.0,0.0
593,604,,Antigua and Barbuda,2020-02-24,0.0,0.0
594,605,,Antigua and Barbuda,2020-02-25,0.0,0.0
595,606,,Antigua and Barbuda,2020-02-26,0.0,0.0
596,607,,Antigua and Barbuda,2020-02-27,0.0,0.0
597,608,,Antigua and Barbuda,2020-02-28,0.0,0.0
598,609,,Antigua and Barbuda,2020-02-29,0.0,0.0
599,610,,Antigua and Barbuda,2020-03-01,0.0,0.0
600,611,,Antigua and Barbuda,2020-03-02,0.0,0.0
601,612,,Antigua and Barbuda,2020-03-03,0.0,0.0
602,613,,Antigua and Barbuda,2020-03-04,0.0,0.0
603,614,,Antigua and Barbuda,2020-03-05,0.0,0.0
604,615,,Antigua and Barbuda,2020-03-06,0.0,0.0
605,616,,Antigua and Barbuda,2020-03-07,0.0,0.0
606,617,,Antigua and Barbuda,2020-03-08,0.0,0.0
607,618,,Antigua and Barbuda,2020-03-09,0.0,0.0
608,619,,Antigua and Barbuda,2020-03-10,0.0,0.0
609,620,,Antigua and Barbuda,2020-03-11,0.0,0.0
610,621,,Antigua and Barbuda,2020-03-12,0.0,0.0
611,622,,Antigua and Barbuda,2020-03-13,1.0,0.0
612,623,,Antigua and Barbuda,2020-03-14,1.0,0.0
613,624,,Antigua and Barbuda,2020-03-15,1.0,0.0
614,625,,Antigua and Barbuda,2020-03-16,1.0,0.0
615,626,,Antigua and Barbuda,2020-03-17,1.0,0.0
616,627,,Antigua and Barbuda,2020-03-18,1.0,0.0
617,628,,Antigua and Barbuda,2020-03-19,1.0,0.0
618,629,,Antigua and Barbuda,2020-03-20,1.0,0.0
619,630,,Antigua and Barbuda,2020-03-21,1.0,0.0
620,631,,Antigua and Barbuda,2020-03-22,1.0,0.0
621,632,,Antigua and Barbuda,2020-03-23,3.0,0.0
622,633,,Antigua and Barbuda,2020-03-24,3.0,0.0
623,634,,Antigua and Barbuda,2020-03-25,3.0,0.0
624,635,,Antigua and Barbuda,2020-03-26,7.0,0.0
625,636,,Antigua and Barbuda,2020-03-27,7.0,0.0
626,637,,Antigua and Barbuda,2020-03-28,7.0,0.0
627,638,,Antigua and Barbuda,2020-03-29,7.0,0.0
628,639,,Antigua and Barbuda,2020-03-30,7.0,0.0
629,640,,Antigua and Barbuda,2020-03-31,7.0,0.0
630,641,,Antigua and Barbuda,2020-04-01,7.0,0.0
631,642,,Antigua and Barbuda,2020-04-02,9.0,0.0
632,643,,Antigua and Barbuda,2020-04-03,15.0,0.0
633,644,,Antigua and Barbuda,2020-04-04,15.0,0.0
634,645,,Antigua and Barbuda,2020-04-05,15.0,0.0
635,646,,Antigua and Barbuda,2020-04-06,15.0,0.0
636,647,,Antigua and Barbuda,2020-04-07,19.0,1.0
637,648,,Antigua and Barbuda,2020-04-08,19.0,2.0
638,649,,Antigua and Barbuda,2020-04-09,19.0,2.0
639,650,,Antigua and Barbuda,2020-04-10,19.0,2.0
640,651,,Antigua and Barbuda,2020-04-11,21.0,2.0
641,652,,Antigua and Barbuda,2020-04-12,21.0,2.0
642,653,,Antigua and Barbuda,2020-04-13,23.0,2.0
643,654,,Antigua and Barbuda,2020-04-14,23.0,2.0
644,655,,Antigua and Barbuda,2020-04-15,23.0,2.0
645,656,,Antigua and Barbuda,2020-04-16,23.0,3.0
646,657,,Antigua and Barbuda,2020-04-17,23.0,3.0
647,658,,Antigua and Barbuda,2020-04-18,23.0,3.0
648,659,,Antigua and Barbuda,2020-04-19,23.0,3.0
649,660,,Antigua and Barbuda,2020-04-20,23.0,3.0
650,661,,Antigua and Barbuda,2020-04-21,23.0,3.0
651,662,,Antigua and Barbuda,2020-04-22,24.0,3.0
652,663,,Antigua and Barbuda,2020-04-23,24.0,3.0
653,664,,Antigua and Barbuda,2020-04-24,24.0,3.0
654,665,,Antigua and Barbuda,2020-04-25,24.0,3.0
655,666,,Antigua and Barbuda,2020-04-26,24.0,3.0
656,667,,Antigua and Barbuda,2020-04-27,24.0,3.0
657,668,,Antigua and Barbuda,2020-04-28,24.0,3.0
658,669,,Antigua and Barbuda,2020-04-29,24.0,3.0
659,670,,Antigua and Barbuda,2020-04-30,24.0,3.0
660,671,,Antigua and Barbuda,2020-05-01,25.0,3.0
661,672,,Antigua and Barbuda,2020-05-02,25.0,3.0
662,673,,Antigua and Barbuda,2020-05-03,25.0,3.0
663,674,,Antigua and Barbuda,2020-05-04,25.0,3.0
664,675,,Antigua and Barbuda,2020-05-05,25.0,3.0
665,676,,Antigua and Barbuda,2020-05-06,25.0,3.0
666,677,,Antigua and Barbuda,2020-05-07,25.0,3.0
667,678,,Antigua and Barbuda,2020-05-08,25.0,3.0
668,679,,Antigua and Barbuda,2020-05-09,25.0,3.0
669,680,,Antigua and Barbuda,2020-05-10,25.0,3.0
670,681,,Antigua and Barbuda,2020-05-11,25.0,3.0
671,682,,Antigua and Barbuda,2020-05-12,25.0,3.0
672,685,,Argentina,2020-01-22,0.0,0.0
673,686,,Argentina,2020-01-23,0.0,0.0
674,687,,Argentina,2020-01-24,0.0,0.0
675,688,,Argentina,2020-01-25,0.0,0.0
676,689,,Argentina,2020-01-26,0.0,0.0
677,690,,Argentina,2020-01-27,0.0,0.0
678,691,,Argentina,2020-01-28,0.0,0.0
679,692,,Argentina,2020-01-29,0.0,0.0
680,693,,Argentina,2020-01-30,0.0,0.0
681,694,,Argentina,2020-01-31,0.0,0.0
682,695,,Argentina,2020-02-01,0.0,0.0
683,696,,Argentina,2020-02-02,0.0,0.0
684,697,,Argentina,2020-02-03,0.0,0.0
685,698,,Argentina,2020-02-04,0.0,0.0
686,699,,Argentina,2020-02-05,0.0,0.0
687,700,,Argentina,2020-02-06,0.0,0.0
688,701,,Argentina,2020-02-07,0.0,0.0
689,702,,Argentina,2020-02-08,0.0,0.0
690,703,,Argentina,2020-02-09,0.0,0.0
691,704,,Argentina,2020-02-10,0.0,0.0
692,705,,Argentina,2020-02-11,0.0,0.0
693,706,,Argentina,2020-02-12,0.0,0.0
694,707,,Argentina,2020-02-13,0.0,0.0
695,708,,Argentina,2020-02-14,0.0,0.0
696,709,,Argentina,2020-02-15,0.0,0.0
697,710,,Argentina,2020-02-16,0.0,0.0
698,711,,Argentina,2020-02-17,0.0,0.0
699,712,,Argentina,2020-02-18,0.0,0.0
700,713,,Argentina,2020-02-19,0.0,0.0
701,714,,Argentina,2020-02-20,0.0,0.0
702,715,,Argentina,2020-02-21,0.0,0.0
703,716,,Argentina,2020-02-22,0.0,0.0
704,717,,Argentina,2020-02-23,0.0,0.0
705,718,,Argentina,2020-02-24,0.0,0.0
706,719,,Argentina,2020-02-25,0.0,0.0
707,720,,Argentina,2020-02-26,0.0,0.0
708,721,,Argentina,2020-02-27,0.0,0.0
709,722,,Argentina,2020-02-28,0.0,0.0
710,723,,Argentina,2020-02-29,0.0,0.0
711,724,,Argentina,2020-03-01,0.0,0.0
712,725,,Argentina,2020-03-02,0.0,0.0
713,726,,Argentina,2020-03-03,1.0,0.0
714,727,,Argentina,2020-03-04,1.0,0.0
715,728,,Argentina,2020-03-05,1.0,0.0
716,729,,Argentina,2020-03-06,2.0,0.0
717,730,,Argentina,2020-03-07,8.0,0.0
718,731,,Argentina,2020-03-08,12.0,1.0
719,732,,Argentina,2020-03-09,12.0,1.0
720,733,,Argentina,2020-03-10,17.0,1.0
721,734,,Argentina,2020-03-11,19.0,1.0
722,735,,Argentina,2020-03-12,19.0,1.0
723,736,,Argentina,2020-03-13,31.0,2.0
724,737,,Argentina,2020-03-14,34.0,2.0
725,738,,Argentina,2020-03-15,45.0,2.0
726,739,,Argentina,2020-03-16,56.0,2.0
727,740,,Argentina,2020-03-17,68.0,2.0
728,741,,Argentina,2020-03-18,79.0,2.0
729,742,,Argentina,2020-03-19,97.0,3.0
730,743,,Argentina,2020-03-20,128.0,3.0
731,744,,Argentina,2020-03-21,158.0,4.0
732,745,,Argentina,2020-03-22,266.0,4.0
733,746,,Argentina,2020-03-23,301.0,4.0
734,747,,Argentina,2020-03-24,387.0,6.0
735,748,,Argentina,2020-03-25,387.0,8.0
736,749,,Argentina,2020-03-26,502.0,9.0
737,750,,Argentina,2020-03-27,589.0,13.0
738,751,,Argentina,2020-03-28,690.0,18.0
739,752,,Argentina,2020-03-29,745.0,19.0
740,753,,Argentina,2020-03-30,820.0,23.0
741,754,,Argentina,2020-03-31,1054.0,27.0
742,755,,Argentina,2020-04-01,1054.0,28.0
743,756,,Argentina,2020-04-02,1133.0,36.0
744,757,,Argentina,2020-04-03,1265.0,39.0
745,758,,Argentina,2020-04-04,1451.0,43.0
746,759,,Argentina,2020-04-05,1451.0,44.0
747,760,,Argentina,2020-04-06,1554.0,48.0
748,761,,Argentina,2020-04-07,1628.0,56.0
749,762,,Argentina,2020-04-08,1715.0,63.0
750,763,,Argentina,2020-04-09,1795.0,72.0
751,764,,Argentina,2020-04-10,1975.0,82.0
752,765,,Argentina,2020-04-11,1975.0,83.0
753,766,,Argentina,2020-04-12,2142.0,90.0
754,767,,Argentina,2020-04-13,2208.0,97.0
755,768,,Argentina,2020-04-14,2277.0,102.0
756,769,,Argentina,2020-04-15,2443.0,111.0
757,770,,Argentina,2020-04-16,2571.0,115.0
758,771,,Argentina,2020-04-17,2669.0,123.0
759,772,,Argentina,2020-04-18,2758.0,129.0
760,773,,Argentina,2020-04-19,2839.0,132.0
761,774,,Argentina,2020-04-20,2941.0,136.0
762,775,,Argentina,2020-04-21,3031.0,147.0
763,776,,Argentina,2020-04-22,3144.0,152.0
764,777,,Argentina,2020-04-23,3435.0,165.0
765,778,,Argentina,2020-04-24,3607.0,176.0
766,779,,Argentina,2020-04-25,3780.0,185.0
767,780,,Argentina,2020-04-26,3892.0,192.0
768,781,,Argentina,2020-04-27,4003.0,197.0
769,782,,Argentina,2020-04-28,4127.0,207.0
770,783,,Argentina,2020-04-29,4285.0,214.0
771,784,,Argentina,2020-04-30,4428.0,218.0
772,785,,Argentina,2020-05-01,4532.0,225.0
773,786,,Argentina,2020-05-02,4681.0,237.0
774,787,,Argentina,2020-05-03,4783.0,246.0
775,788,,Argentina,2020-05-04,4887.0,260.0
776,789,,Argentina,2020-05-05,5020.0,264.0
777,790,,Argentina,2020-05-06,5208.0,273.0
778,791,,Argentina,2020-05-07,5371.0,282.0
779,792,,Argentina,2020-05-08,5611.0,293.0
780,793,,Argentina,2020-05-09,5776.0,300.0
781,794,,Argentina,2020-05-10,6034.0,305.0
782,795,,Argentina,2020-05-11,6278.0,314.0
783,796,,Argentina,2020-05-12,6563.0,319.0
784,799,,Armenia,2020-01-22,0.0,0.0
785,800,,Armenia,2020-01-23,0.0,0.0
786,801,,Armenia,2020-01-24,0.0,0.0
787,802,,Armenia,2020-01-25,0.0,0.0
788,803,,Armenia,2020-01-26,0.0,0.0
789,804,,Armenia,2020-01-27,0.0,0.0
790,805,,Armenia,2020-01-28,0.0,0.0
791,806,,Armenia,2020-01-29,0.0,0.0
792,807,,Armenia,2020-01-30,0.0,0.0
793,808,,Armenia,2020-01-31,0.0,0.0
794,809,,Armenia,2020-02-01,0.0,0.0
795,810,,Armenia,2020-02-02,0.0,0.0
796,811,,Armenia,2020-02-03,0.0,0.0
797,812,,Armenia,2020-02-04,0.0,0.0
798,813,,Armenia,2020-02-05,0.0,0.0
799,814,,Armenia,2020-02-06,0.0,0.0
800,815,,Armenia,2020-02-07,0.0,0.0
801,816,,Armenia,2020-02-08,0.0,0.0
802,817,,Armenia,2020-02-09,0.0,0.0
803,818,,Armenia,2020-02-10,0.0,0.0
804,819,,Armenia,2020-02-11,0.0,0.0
805,820,,Armenia,2020-02-12,0.0,0.0
806,821,,Armenia,2020-02-13,0.0,0.0
807,822,,Armenia,2020-02-14,0.0,0.0
808,823,,Armenia,2020-02-15,0.0,0.0
809,824,,Armenia,2020-02-16,0.0,0.0
810,825,,Armenia,2020-02-17,0.0,0.0
811,826,,Armenia,2020-02-18,0.0,0.0
812,827,,Armenia,2020-02-19,0.0,0.0
813,828,,Armenia,2020-02-20,0.0,0.0
814,829,,Armenia,2020-02-21,0.0,0.0
815,830,,Armenia,2020-02-22,0.0,0.0
816,831,,Armenia,2020-02-23,0.0,0.0
817,832,,Armenia,2020-02-24,0.0,0.0
818,833,,Armenia,2020-02-25,0.0,0.0
819,834,,Armenia,2020-02-26,0.0,0.0
820,835,,Armenia,2020-02-27,0.0,0.0
821,836,,Armenia,2020-02-28,0.0,0.0
822,837,,Armenia,2020-02-29,0.0,0.0
823,838,,Armenia,2020-03-01,1.0,0.0
824,839,,Armenia,2020-03-02,1.0,0.0
825,840,,Armenia,2020-03-03,1.0,0.0
826,841,,Armenia,2020-03-04,1.0,0.0
827,842,,Armenia,2020-03-05,1.0,0.0
828,843,,Armenia,2020-03-06,1.0,0.0
829,844,,Armenia,2020-03-07,1.0,0.0
830,845,,Armenia,2020-03-08,1.0,0.0
831,846,,Armenia,2020-03-09,1.0,0.0
832,847,,Armenia,2020-03-10,1.0,0.0
833,848,,Armenia,2020-03-11,1.0,0.0
834,849,,Armenia,2020-03-12,4.0,0.0
835,850,,Armenia,2020-03-13,8.0,0.0
836,851,,Armenia,2020-03-14,18.0,0.0
837,852,,Armenia,2020-03-15,26.0,0.0
838,853,,Armenia,2020-03-16,52.0,0.0
839,854,,Armenia,2020-03-17,78.0,0.0
840,855,,Armenia,2020-03-18,84.0,0.0
841,856,,Armenia,2020-03-19,115.0,0.0
842,857,,Armenia,2020-03-20,136.0,0.0
843,858,,Armenia,2020-03-21,160.0,0.0
844,859,,Armenia,2020-03-22,194.0,0.0
845,860,,Armenia,2020-03-23,235.0,0.0
846,861,,Armenia,2020-03-24,249.0,0.0
847,862,,Armenia,2020-03-25,265.0,0.0
848,863,,Armenia,2020-03-26,290.0,1.0
849,864,,Armenia,2020-03-27,329.0,1.0
850,865,,Armenia,2020-03-28,407.0,1.0
851,866,,Armenia,2020-03-29,424.0,3.0
852,867,,Armenia,2020-03-30,482.0,3.0
853,868,,Armenia,2020-03-31,532.0,3.0
854,869,,Armenia,2020-04-01,571.0,4.0
855,870,,Armenia,2020-04-02,663.0,7.0
856,871,,Armenia,2020-04-03,736.0,7.0
857,872,,Armenia,2020-04-04,770.0,7.0
858,873,,Armenia,2020-04-05,822.0,7.0
859,874,,Armenia,2020-04-06,833.0,8.0
860,875,,Armenia,2020-04-07,853.0,8.0
861,876,,Armenia,2020-04-08,881.0,9.0
862,877,,Armenia,2020-04-09,921.0,10.0
863,878,,Armenia,2020-04-10,937.0,12.0
864,879,,Armenia,2020-04-11,967.0,13.0
865,880,,Armenia,2020-04-12,1013.0,13.0
866,881,,Armenia,2020-04-13,1039.0,14.0
867,882,,Armenia,2020-04-14,1067.0,16.0
868,883,,Armenia,2020-04-15,1111.0,17.0
869,884,,Armenia,2020-04-16,1159.0,18.0
870,885,,Armenia,2020-04-17,1201.0,19.0
871,886,,Armenia,2020-04-18,1248.0,20.0
872,887,,Armenia,2020-04-19,1291.0,20.0
873,888,,Armenia,2020-04-20,1339.0,22.0
874,889,,Armenia,2020-04-21,1401.0,24.0
875,890,,Armenia,2020-04-22,1473.0,24.0
876,891,,Armenia,2020-04-23,1523.0,24.0
877,892,,Armenia,2020-04-24,1596.0,27.0
878,893,,Armenia,2020-04-25,1677.0,28.0
879,894,,Armenia,2020-04-26,1746.0,28.0
880,895,,Armenia,2020-04-27,1808.0,29.0
881,896,,Armenia,2020-04-28,1867.0,30.0
882,897,,Armenia,2020-04-29,1932.0,30.0
883,898,,Armenia,2020-04-30,2066.0,32.0
884,899,,Armenia,2020-05-01,2148.0,33.0
885,900,,Armenia,2020-05-02,2273.0,33.0
886,901,,Armenia,2020-05-03,2386.0,35.0
887,902,,Armenia,2020-05-04,2507.0,39.0
888,903,,Armenia,2020-05-05,2619.0,40.0
889,904,,Armenia,2020-05-06,2782.0,40.0
890,905,,Armenia,2020-05-07,2884.0,42.0
891,906,,Armenia,2020-05-08,3029.0,43.0
892,907,,Armenia,2020-05-09,3175.0,44.0
893,908,,Armenia,2020-05-10,3313.0,45.0
894,909,,Armenia,2020-05-11,3392.0,46.0
895,910,,Armenia,2020-05-12,3538.0,47.0
896,913,Australian Capital Territory,Australia,2020-01-22,0.0,0.0
897,914,Australian Capital Territory,Australia,2020-01-23,0.0,0.0
898,915,Australian Capital Territory,Australia,2020-01-24,0.0,0.0
899,916,Australian Capital Territory,Australia,2020-01-25,0.0,0.0
900,917,Australian Capital Territory,Australia,2020-01-26,0.0,0.0
901,918,Australian Capital Territory,Australia,2020-01-27,0.0,0.0
902,919,Australian Capital Territory,Australia,2020-01-28,0.0,0.0
903,920,Australian Capital Territory,Australia,2020-01-29,0.0,0.0
904,921,Australian Capital Territory,Australia,2020-01-30,0.0,0.0
905,922,Australian Capital Territory,Australia,2020-01-31,0.0,0.0
906,923,Australian Capital Territory,Australia,2020-02-01,0.0,0.0
907,924,Australian Capital Territory,Australia,2020-02-02,0.0,0.0
908,925,Australian Capital Territory,Australia,2020-02-03,0.0,0.0
909,926,Australian Capital Territory,Australia,2020-02-04,0.0,0.0
910,927,Australian Capital Territory,Australia,2020-02-05,0.0,0.0
911,928,Australian Capital Territory,Australia,2020-02-06,0.0,0.0
912,929,Australian Capital Territory,Australia,2020-02-07,0.0,0.0
913,930,Australian Capital Territory,Australia,2020-02-08,0.0,0.0
914,931,Australian Capital Territory,Australia,2020-02-09,0.0,0.0
915,932,Australian Capital Territory,Australia,2020-02-10,0.0,0.0
916,933,Australian Capital Territory,Australia,2020-02-11,0.0,0.0
917,934,Australian Capital Territory,Australia,2020-02-12,0.0,0.0
918,935,Australian Capital Territory,Australia,2020-02-13,0.0,0.0
919,936,Australian Capital Territory,Australia,2020-02-14,0.0,0.0
920,937,Australian Capital Territory,Australia,2020-02-15,0.0,0.0
921,938,Australian Capital Territory,Australia,2020-02-16,0.0,0.0
922,939,Australian Capital Territory,Australia,2020-02-17,0.0,0.0
923,940,Australian Capital Territory,Australia,2020-02-18,0.0,0.0
924,941,Australian Capital Territory,Australia,2020-02-19,0.0,0.0
925,942,Australian Capital Territory,Australia,2020-02-20,0.0,0.0
926,943,Australian Capital Territory,Australia,2020-02-21,0.0,0.0
927,944,Australian Capital Territory,Australia,2020-02-22,0.0,0.0
928,945,Australian Capital Territory,Australia,2020-02-23,0.0,0.0
929,946,Australian Capital Territory,Australia,2020-02-24,0.0,0.0
930,947,Australian Capital Territory,Australia,2020-02-25,0.0,0.0
931,948,Australian Capital Territory,Australia,2020-02-26,0.0,0.0
932,949,Australian Capital Territory,Australia,2020-02-27,0.0,0.0
933,950,Australian Capital Territory,Australia,2020-02-28,0.0,0.0
934,951,Australian Capital Territory,Australia,2020-02-29,0.0,0.0
935,952,Australian Capital Territory,Australia,2020-03-01,0.0,0.0
936,953,Australian Capital Territory,Australia,2020-03-02,0.0,0.0
937,954,Australian Capital Territory,Australia,2020-03-03,0.0,0.0
938,955,Australian Capital Territory,Australia,2020-03-04,0.0,0.0
939,956,Australian Capital Territory,Australia,2020-03-05,0.0,0.0
940,957,Australian Capital Territory,Australia,2020-03-06,0.0,0.0
941,958,Australian Capital Territory,Australia,2020-03-07,0.0,0.0
942,959,Australian Capital Territory,Australia,2020-03-08,0.0,0.0
943,960,Australian Capital Territory,Australia,2020-03-09,0.0,0.0
944,961,Australian Capital Territory,Australia,2020-03-10,0.0,0.0
945,962,Australian Capital Territory,Australia,2020-03-11,0.0,0.0
946,963,Australian Capital Territory,Australia,2020-03-12,0.0,0.0
947,964,Australian Capital Territory,Australia,2020-03-13,1.0,0.0
948,965,Australian Capital Territory,Australia,2020-03-14,1.0,0.0
949,966,Australian Capital Territory,Australia,2020-03-15,1.0,0.0
950,967,Australian Capital Territory,Australia,2020-03-16,2.0,0.0
951,968,Australian Capital Territory,Australia,2020-03-17,2.0,0.0
952,969,Australian Capital Territory,Australia,2020-03-18,3.0,0.0
953,970,Australian Capital Territory,Australia,2020-03-19,4.0,0.0
954,971,Australian Capital Territory,Australia,2020-03-20,6.0,0.0
955,972,Australian Capital Territory,Australia,2020-03-21,9.0,0.0
956,973,Australian Capital Territory,Australia,2020-03-22,19.0,0.0
957,974,Australian Capital Territory,Australia,2020-03-23,32.0,0.0
958,975,Australian Capital Territory,Australia,2020-03-24,39.0,0.0
959,976,Australian Capital Territory,Australia,2020-03-25,39.0,0.0
960,977,Australian Capital Territory,Australia,2020-03-26,53.0,0.0
961,978,Australian Capital Territory,Australia,2020-03-27,62.0,0.0
962,979,Australian Capital Territory,Australia,2020-03-28,71.0,0.0
963,980,Australian Capital Territory,Australia,2020-03-29,77.0,0.0
964,981,Australian Capital Territory,Australia,2020-03-30,78.0,1.0
965,982,Australian Capital Territory,Australia,2020-03-31,80.0,1.0
966,983,Australian Capital Territory,Australia,2020-04-01,84.0,1.0
967,984,Australian Capital Territory,Australia,2020-04-02,87.0,1.0
968,985,Australian Capital Territory,Australia,2020-04-03,91.0,1.0
969,986,Australian Capital Territory,Australia,2020-04-04,93.0,2.0
970,987,Australian Capital Territory,Australia,2020-04-05,96.0,2.0
971,988,Australian Capital Territory,Australia,2020-04-06,96.0,2.0
972,989,Australian Capital Territory,Australia,2020-04-07,96.0,2.0
973,990,Australian Capital Territory,Australia,2020-04-08,99.0,2.0
974,991,Australian Capital Territory,Australia,2020-04-09,100.0,2.0
975,992,Australian Capital Territory,Australia,2020-04-10,103.0,2.0
976,993,Australian Capital Territory,Australia,2020-04-11,103.0,2.0
977,994,Australian Capital Territory,Australia,2020-04-12,103.0,2.0
978,995,Australian Capital Territory,Australia,2020-04-13,102.0,2.0
979,996,Australian Capital Territory,Australia,2020-04-14,103.0,2.0
980,997,Australian Capital Territory,Australia,2020-04-15,103.0,3.0
981,998,Australian Capital Territory,Australia,2020-04-16,103.0,3.0
982,999,Australian Capital Territory,Australia,2020-04-17,103.0,3.0
983,1000,Australian Capital Territory,Australia,2020-04-18,103.0,3.0
984,1001,Australian Capital Territory,Australia,2020-04-19,103.0,3.0
985,1002,Australian Capital Territory,Australia,2020-04-20,104.0,3.0
986,1003,Australian Capital Territory,Australia,2020-04-21,104.0,3.0
987,1004,Australian Capital Territory,Australia,2020-04-22,104.0,3.0
988,1005,Australian Capital Territory,Australia,2020-04-23,104.0,3.0
989,1006,Australian Capital Territory,Australia,2020-04-24,105.0,3.0
990,1007,Australian Capital Territory,Australia,2020-04-25,106.0,3.0
991,1008,Australian Capital Territory,Australia,2020-04-26,106.0,3.0
992,1009,Australian Capital Territory,Australia,2020-04-27,106.0,3.0
993,1010,Australian Capital Territory,Australia,2020-04-28,106.0,3.0
994,1011,Australian Capital Territory,Australia,2020-04-29,106.0,3.0
995,1012,Australian Capital Territory,Australia,2020-04-30,106.0,3.0
996,1013,Australian Capital Territory,Australia,2020-05-01,106.0,3.0
997,1014,Australian Capital Territory,Australia,2020-05-02,106.0,3.0
998,1015,Australian Capital Territory,Australia,2020-05-03,106.0,3.0
999,1016,Australian Capital Territory,Australia,2020-05-04,107.0,3.0
1000,1017,Australian Capital Territory,Australia,2020-05-05,107.0,3.0
1001,1018,Australian Capital Territory,Australia,2020-05-06,107.0,3.0
1002,1019,Australian Capital Territory,Australia,2020-05-07,107.0,3.0
1003,1020,Australian Capital Territory,Australia,2020-05-08,107.0,3.0
1004,1021,Australian Capital Territory,Australia,2020-05-09,107.0,3.0
1005,1022,Australian Capital Territory,Australia,2020-05-10,107.0,3.0
1006,1023,Australian Capital Territory,Australia,2020-05-11,107.0,3.0
1007,1024,Australian Capital Territory,Australia,2020-05-12,107.0,3.0
1008,1027,New South Wales,Australia,2020-01-22,0.0,0.0
1009,1028,New South Wales,Australia,2020-01-23,0.0,0.0
1010,1029,New South Wales,Australia,2020-01-24,0.0,0.0
1011,1030,New South Wales,Australia,2020-01-25,0.0,0.0
1012,1031,New South Wales,Australia,2020-01-26,3.0,0.0
1013,1032,New South Wales,Australia,2020-01-27,4.0,0.0
1014,1033,New South Wales,Australia,2020-01-28,4.0,0.0
1015,1034,New South Wales,Australia,2020-01-29,4.0,0.0
1016,1035,New South Wales,Australia,2020-01-30,4.0,0.0
1017,1036,New South Wales,Australia,2020-01-31,4.0,0.0
1018,1037,New South Wales,Australia,2020-02-01,4.0,0.0
1019,1038,New South Wales,Australia,2020-02-02,4.0,0.0
1020,1039,New South Wales,Australia,2020-02-03,4.0,0.0
1021,1040,New South Wales,Australia,2020-02-04,4.0,0.0
1022,1041,New South Wales,Australia,2020-02-05,4.0,0.0
1023,1042,New South Wales,Australia,2020-02-06,4.0,0.0
1024,1043,New South Wales,Australia,2020-02-07,4.0,0.0
1025,1044,New South Wales,Australia,2020-02-08,4.0,0.0
1026,1045,New South Wales,Australia,2020-02-09,4.0,0.0
1027,1046,New South Wales,Australia,2020-02-10,4.0,0.0
1028,1047,New South Wales,Australia,2020-02-11,4.0,0.0
1029,1048,New South Wales,Australia,2020-02-12,4.0,0.0
1030,1049,New South Wales,Australia,2020-02-13,4.0,0.0
1031,1050,New South Wales,Australia,2020-02-14,4.0,0.0
1032,1051,New South Wales,Australia,2020-02-15,4.0,0.0
1033,1052,New South Wales,Australia,2020-02-16,4.0,0.0
1034,1053,New South Wales,Australia,2020-02-17,4.0,0.0
1035,1054,New South Wales,Australia,2020-02-18,4.0,0.0
1036,1055,New South Wales,Australia,2020-02-19,4.0,0.0
1037,1056,New South Wales,Australia,2020-02-20,4.0,0.0
